date,symbol,twitterPosts,twitterComments,twitterLikes,twitterImpressions,twitterSentiment
13/11/2022,AMD,835,3457,17944,3316335,0.6111375
13/11/2022,AMZN,1714,19033,108231,4720685,0.5611125
13/11/2022,ATVI,59,59,149,100616,0.5231
13/11/2022,AVGO,66,116,333,73138,0.574473684
13/11/2022,BA,536,161,983,1358623,0.605666667
13/11/2022,BIIB,176,47285,48655,132766,0.558410526
13/11/2022,BMY,36,32,173,196843,0.552305263
13/11/2022,C,131,215,634,319082,0.509917391
13/11/2022,CCL,401,2464,3255,269127,0.600429167
13/11/2022,CMG,54,83,502,104274,0.5482625
13/11/2022,CRM,152,147,619,391593,0.604695652
13/11/2022,CVX,816,5087,20572,5923159,0.53173913
13/11/2022,D,117,15,73,106069,0.6498375
13/11/2022,DAL,309,3050,3976,143768,0.649256522
13/11/2022,DD,46,29,149,967880,0.478729412
13/11/2022,DG,45,162,169,452415,0.603027778
13/11/2022,DIS,489,4060,19532,2028902,0.579429167
13/11/2022,DLTR,42,31,127,894043,0.57735625
13/11/2022,DVN,26,20,73,160621,0.61005625
13/11/2022,EA,40,20,72,440400,0.56635
13/11/2022,EBAY,109,65,266,331628,0.543377273
13/11/2022,ENPH,231,1442,9770,1041120,0.581583333
13/11/2022,ES,623,2742,15877,1514749,0.562629167
13/11/2022,F,378,20741,170264,1434434,0.537579167
13/11/2022,FCX,45,71,306,331972,0.58585
13/11/2022,GILD,66,29,151,53447,0.578469565
13/11/2022,GOOG,374,8456,49961,1064782,0.5562375
13/11/2022,GOOGL,721,12770,75053,2277348,0.5213625
13/11/2022,GS,198,1478,5590,1698957,0.541691304
13/11/2022,HON,29,31,91,324757,0.537606667
13/11/2022,ILMN,32,0,0,10333,0.64182
13/11/2022,INTC,247,1068,4580,900323,0.575720833
13/11/2022,J,59,1906,616,206572,0.613529412
13/11/2022,JNJ,231,10778,57607,517054,0.489516667
13/11/2022,JPM,289,3839,14341,627947,0.5553625
13/11/2022,K,32,4,12,93314,0.504525
13/11/2022,KEY,62,111,487,247451,0.706426316
13/11/2022,KO,242,4352,17059,715465,0.575291667
13/11/2022,L,240,8,46,156865,0.667509091
13/11/2022,LMT,249,21954,110629,1615003,0.457178261
13/11/2022,MA,146,4714,20259,209798,0.481245833
13/11/2022,MDT,83,41,261,728809,0.59922
13/11/2022,META,1627,198394,573314,6505313,0.576104167
13/11/2022,MNST,24,123,378,439087,0.555233333
13/11/2022,MO,95,1053,4198,240512,0.545621739
13/11/2022,MPC,45,6,35,42026,0.626277273
13/11/2022,MRNA,159,69,393,639619,0.58457619
13/11/2022,MRO,56,3,29,84033,0.630136364
13/11/2022,MSFT,1181,17170,92032,2842743,0.5431
13/11/2022,MU,174,269,1222,447332,0.637882609
13/11/2022,NCLH,111,2358,3120,357946,0.574113043
13/11/2022,NFLX,829,5467,26712,2109274,0.565566667
13/11/2022,NKE,103,166,601,803587,0.538804167
13/11/2022,NVDA,1533,21610,76194,6936599,0.584054167
13/11/2022,OXY,347,1813,8726,1095394,0.5821125
13/11/2022,PEP,202,10139,55547,637591,0.504304348
13/11/2022,PFE,158,3851,14728,774903,0.486320833
13/11/2022,PG,212,10982,58676,392821,0.5072875
13/11/2022,PM,27,1804,20842,152486,0.534466667
13/11/2022,PYPL,224,9759,45735,874313,0.564008333
13/11/2022,RCL,144,2900,3638,51006,0.617411111
13/11/2022,REGN,22,27,156,137556,0.490375
13/11/2022,SLB,56,21,106,518117,0.620257895
13/11/2022,T,168,91,354,533473,0.573891667
13/11/2022,TMO,21,15,148,9424,0.557207692
13/11/2022,TSLA,5594,101456,869853,23485432,0.5556
13/11/2022,TSN,165,14452,34083,1160431,0.532125
13/11/2022,V,283,10369,58611,607015,0.508329167
13/11/2022,XOM,492,11402,65608,1388084,0.5436375
14/11/2022,A,116,207,456,1108343,0.561456522
14/11/2022,AAL,605,41,261,838616,0.634154167
14/11/2022,AAPL,5819,109372,918091,46699435,0.571204167
14/11/2022,ABBV,199,1087,4968,1077422,0.583147826
14/11/2022,ABT,100,7,36,137318,0.5784
14/11/2022,AEP,35,24,29,264733,0.535138889
14/11/2022,AES,30,19798,25169,167396,0.503783333
14/11/2022,ALB,96,352,2560,496635,0.547708696
14/11/2022,AMD,2943,3717,22372,19099216,0.5984125
14/11/2022,AMZN,8207,3007676,15169058,60868254,0.551620833
14/11/2022,ATVI,202,921,4312,5741639,0.520245455
14/11/2022,AVGO,84,23,77,172717,0.548618182
14/11/2022,BA,1048,810,5378,1770491,0.5959125
14/11/2022,BIIB,404,7903,9245,3133650,0.515278261
14/11/2022,BKR,21,2,3,36567,0.655181818
14/11/2022,BMY,95,141,610,418634,0.586636364
14/11/2022,C,304,146,293,1162132,0.608225
14/11/2022,CCL,727,57,388,1225267,0.619033333
14/11/2022,CMG,156,738,1940,781813,0.629689474
14/11/2022,CRM,340,217,1273,851307,0.553795833
14/11/2022,CVX,803,4950,23454,10672807,0.553958333
14/11/2022,D,162,82,224,985030,0.59885
14/11/2022,DAL,554,152,290,1943117,0.652447826
14/11/2022,DD,85,36,127,330147,0.509795238
14/11/2022,DG,53,23,97,284034,0.593778947
14/11/2022,DIS,926,1634,7547,14537276,0.570908333
14/11/2022,DLTR,50,7,37,71742,0.522864706
14/11/2022,DVN,78,479,1147,181062,0.6056
14/11/2022,EA,96,325,640,176536,0.506713636
14/11/2022,EBAY,205,10,29,119226,0.565504545
14/11/2022,EL,53,285,1526,440313,0.524910526
14/11/2022,ENPH,260,440,1943,1204832,0.570816667
14/11/2022,ES,1311,1496,14143,3833409,0.545795833
14/11/2022,F,558,2026,6568,2725507,0.586483333
14/11/2022,FCX,105,214,1017,862135,0.603152174
14/11/2022,GILD,146,270,706,823897,0.565452174
14/11/2022,GOOG,825,15951,89473,3487416,0.566045833
14/11/2022,GOOGL,1721,9963,54674,15993065,0.567920833
14/11/2022,GS,511,2823,14478,2456115,0.53
14/11/2022,HON,59,26,42,419046,0.49079
14/11/2022,ILMN,78,18,64,380029,0.567421053
14/11/2022,INTC,593,951,4338,6372023,0.57535
14/11/2022,J,65,2168,710,652229,0.52346087
14/11/2022,JNJ,273,3191,17824,1058754,0.533879167
14/11/2022,JPM,738,9146,58563,3161681,0.551454167
14/11/2022,K,54,0,10,294495,0.42394
14/11/2022,KEY,130,115,1795,741388,0.663475
14/11/2022,KO,338,2379,13365,1792091,0.595841667
14/11/2022,L,244,17,54,223066,0.639536364
14/11/2022,LMT,123,1923,7484,1064224,0.484271429
14/11/2022,MA,158,1080,4122,1233779,0.46125
14/11/2022,MDT,142,20,112,1635456,0.592508696
14/11/2022,META,2891,254998,548271,37706632,0.5900125
14/11/2022,MNST,75,41,301,527962,0.545745
14/11/2022,MO,111,416,1835,548360,0.56497619
14/11/2022,MPC,123,466,1072,362240,0.603556522
14/11/2022,MRNA,586,581,1998,2300819,0.5812125
14/11/2022,MRO,94,473,1117,227934,0.615813636
14/11/2022,MSFT,2034,18940,115207,18385729,0.564704167
14/11/2022,MU,340,222,1733,883029,0.600634783
14/11/2022,NCLH,218,49,163,967385,0.6078375
14/11/2022,NFLX,3129,5976,51172,27791945,0.5741375
14/11/2022,NKE,367,6902,31903,4130512,0.525516667
14/11/2022,NUE,74,70,249,961679,0.568866667
14/11/2022,NVDA,2544,17528,70599,18237847,0.584933333
14/11/2022,OXY,701,2086,10482,8168220,0.586654167
14/11/2022,PEP,255,2363,11456,5707506,0.570383333
14/11/2022,PFE,436,1862,7064,3219314,0.5656625
14/11/2022,PG,210,2105,11610,893647,0.556521739
14/11/2022,PM,87,114,382,540993,0.565068182
14/11/2022,PYPL,948,1432,5565,1229471,0.574229167
14/11/2022,RCL,312,494,1143,341623,0.595330435
14/11/2022,REGN,48,35,72,162473,0.513176471
14/11/2022,SLB,69,53,144,728802,0.593981818
14/11/2022,STZ,49,18,85,250403,0.5629875
14/11/2022,T,425,1457,9688,6168703,0.582858333
14/11/2022,TMO,68,5,19,92416,0.575289474
14/11/2022,TSLA,11157,225423,1133982,62781767,0.541704167
14/11/2022,TSN,517,12454,30772,13670078,0.52535
14/11/2022,V,522,4381,23015,3914158,0.5280375
14/11/2022,XOM,692,3168,16897,8588824,0.567266667
15/11/2022,A,97,34,70,1296751,0.5616125
15/11/2022,AAL,637,38,324,1147736,0.6366875
15/11/2022,AAPL,5225,117161,1141721,27412948,0.5675
15/11/2022,ABBV,239,447,4903,1123227,0.5707875
15/11/2022,ABT,152,42,161,175436,0.599945833
15/11/2022,AEP,29,10,13,423171,0.581413333
15/11/2022,AES,39,18861,23882,313934,0.649821429
15/11/2022,ALB,203,280,1467,1738789,0.552213043
15/11/2022,AMD,2176,3468,20077,9798553,0.5931
15/11/2022,AMZN,4894,1302484,6467165,67240493,0.541125
15/11/2022,ATVI,347,5037,26689,864475,0.578495833
15/11/2022,AVGO,114,61,518,546421,0.592543478
15/11/2022,BA,981,851,5820,1428290,0.609758333
15/11/2022,BIIB,110,151,576,452203,0.537720833
15/11/2022,BKR,36,13,11,385683,0.601011111
15/11/2022,BMY,85,19,53,222037,0.574095455
15/11/2022,C,380,1915,8676,2406940,0.585045833
15/11/2022,CCL,998,317,1608,5298067,0.609154167
15/11/2022,CMG,106,63,423,681823,0.626065
15/11/2022,CRM,466,2763,13720,1527513,0.568783333
15/11/2022,CVX,615,5668,31186,2791972,0.570425
15/11/2022,D,160,31,140,335605,0.614708333
15/11/2022,DAL,578,169,408,1190550,0.621575
15/11/2022,DD,104,53,241,853588,0.538408333
15/11/2022,DG,50,17,92,140147,0.589828571
15/11/2022,DIS,863,2704,14350,10799713,0.586904167
15/11/2022,DLTR,79,12,64,193984,0.595990909
15/11/2022,DVN,88,301,2126,5218143,0.612438095
15/11/2022,EA,111,222,464,257284,0.530191667
15/11/2022,EBAY,227,83,251,468444,0.537368182
15/11/2022,EL,183,653,2884,4136531,0.6227
15/11/2022,ENPH,274,616,5381,1443885,0.564065217
15/11/2022,ES,1392,1830,17322,2946299,0.558883333
15/11/2022,F,580,2755,10488,3267033,0.594270833
15/11/2022,FCX,173,928,6561,806134,0.585825
15/11/2022,GILD,153,146,455,949844,0.576617391
15/11/2022,GOOG,1209,9507,46704,5204421,0.575079167
15/11/2022,GOOGL,1363,8739,49856,10192897,0.570770833
15/11/2022,GS,594,6223,29039,3937199,0.541020833
15/11/2022,HON,70,41,189,321673,0.499482609
15/11/2022,ILMN,97,23,84,255932,0.536919048
15/11/2022,INTC,745,2594,11615,4626005,0.5686125
15/11/2022,J,47,6,4,41378,0.627752632
15/11/2022,JNJ,286,1277,9086,1233476,0.552729167
15/11/2022,JPM,574,11734,69321,3016518,0.575145833
15/11/2022,K,92,6,21,418285,0.5201
15/11/2022,KEY,139,124,1543,968185,0.679420833
15/11/2022,KO,446,5943,37381,1537095,0.585754167
15/11/2022,L,244,60,130,220121,0.649870833
15/11/2022,LMT,366,1829,10963,2533393,0.526716667
15/11/2022,MA,283,6030,24730,1002109,0.5922375
15/11/2022,MDT,188,15,177,2693784,0.588720833
15/11/2022,META,2484,137219,583816,23925888,0.5771
15/11/2022,MNST,55,94,616,258183,0.5738
15/11/2022,MO,183,1117,8609,500908,0.57045
15/11/2022,MPC,141,949,6648,246719,0.606004167
15/11/2022,MRNA,473,201,1184,821699,0.5853625
15/11/2022,MRO,115,49,109,486556,0.6317875
15/11/2022,MSFT,2048,14775,75679,7553081,0.587104167
15/11/2022,MU,338,374,3932,1039411,0.597895833
15/11/2022,NCLH,205,25,278,1799632,0.621313043
15/11/2022,NFLX,1920,7574,45115,21831824,0.577625
15/11/2022,NKE,424,2898,16417,5703447,0.526170833
15/11/2022,NUE,67,45,169,642261,0.54309
15/11/2022,NVDA,2412,9464,41336,21119958,0.582841667
15/11/2022,OXY,878,7695,39639,2322144,0.579070833
15/11/2022,PEP,190,1574,11038,848764,0.583383333
15/11/2022,PFE,321,573,2804,1674506,0.575745833
15/11/2022,PG,232,1698,12437,880590,0.577433333
15/11/2022,PM,104,95,433,559894,0.566354545
15/11/2022,PYPL,468,1413,10891,2045401,0.5635625
15/11/2022,RCL,344,62,486,1534469,0.563827273
15/11/2022,REGN,51,73,150,116207,0.542773684
15/11/2022,SLB,66,62,421,937642,0.590638095
15/11/2022,STZ,28,49,188,116493,0.541793333
15/11/2022,T,369,40,453,1209587,0.572320833
15/11/2022,TMO,80,3,18,383840,0.588995833
15/11/2022,TSLA,11452,456375,4303799,65581019,0.568445833
15/11/2022,TSN,144,3696,9823,489176,0.531325
15/11/2022,V,546,6212,25409,1802314,0.593091667
15/11/2022,XOM,620,645,3447,3853463,0.591495833
16/11/2022,A,124,64,248,1776205,0.584973913
16/11/2022,AAL,672,47,100,1176785,0.633129167
16/11/2022,AAPL,5124,78308,772480,26351760,0.5633375
16/11/2022,ABBV,352,3054,16266,1602820,0.547745833
16/11/2022,ABT,125,28,145,665171,0.6041375
16/11/2022,AEP,30,14,15,148274,0.65035625
16/11/2022,AES,31,5566,7103,205770,0.634252941
16/11/2022,ALB,96,278,1490,444703,0.589633333
16/11/2022,AMD,2169,3775,22234,16185118,0.596766667
16/11/2022,AMZN,3883,100132,469555,40504941,0.554233333
16/11/2022,ATVI,163,524,2788,1092155,0.591129167
16/11/2022,AVGO,120,26,80,308128,0.5824625
16/11/2022,BA,1135,6051,9000,2932437,0.6111
16/11/2022,BIIB,67,56,117,312510,0.50257619
16/11/2022,BKR,33,1,2,129157,0.599853333
16/11/2022,BMY,120,616,1737,704329,0.6208
16/11/2022,C,322,638,3373,713468,0.593241667
16/11/2022,CCL,1294,674,3200,12887256,0.584516667
16/11/2022,CMG,126,51,544,163775,0.643365217
16/11/2022,CRM,474,8227,30884,642752,0.550020833
16/11/2022,CVX,439,1668,5770,2165008,0.568175
16/11/2022,D,145,19,107,469214,0.635795833
16/11/2022,DAL,607,237,578,780579,0.6242625
16/11/2022,DD,122,66,162,719232,0.542109091
16/11/2022,DG,98,90,333,304763,0.574090909
16/11/2022,DIS,876,901,4127,4734119,0.577216667
16/11/2022,DLTR,173,1644,5382,1199167,0.530278261
16/11/2022,DVN,76,75,302,780454,0.595804762
16/11/2022,EA,82,30,113,139597,0.519752174
16/11/2022,EBAY,237,59,225,312485,0.582945833
16/11/2022,EL,105,145,636,776353,0.626013043
16/11/2022,ENPH,290,1172,5624,6876932,0.553516667
16/11/2022,ES,1102,2468,26191,3233419,0.5583125
16/11/2022,F,636,1114,3512,2325814,0.583808333
16/11/2022,FCX,201,189,761,1133754,0.594995455
16/11/2022,GILD,134,52,166,493777,0.606029167
16/11/2022,GOOG,875,8933,36867,3369479,0.5632875
16/11/2022,GOOGL,1119,3999,21421,6189023,0.561141667
16/11/2022,GS,715,1873,13357,3360655,0.5392375
16/11/2022,HON,68,14,25,437646,0.554955
16/11/2022,ILMN,58,2,6,34182,0.607565
16/11/2022,INTC,712,904,4489,3028836,0.551179167
16/11/2022,J,64,8,6,113125,0.639288889
16/11/2022,JNJ,371,2960,16075,1713687,0.544070833
16/11/2022,JPM,608,5985,36107,1248399,0.569841667
16/11/2022,K,60,31,122,387859,0.578331818
16/11/2022,KEY,95,60,487,459653,0.672954167
16/11/2022,KO,261,948,3195,765259,0.572733333
16/11/2022,L,277,69,271,853631,0.649166667
16/11/2022,LMT,237,1763,6513,1403064,0.568691667
16/11/2022,MA,240,1685,7979,1720484,0.54565
16/11/2022,MDT,184,71,320,2852285,0.575866667
16/11/2022,META,1740,60866,322078,15159223,0.556408333
16/11/2022,MNST,73,31,241,450603,0.551825
16/11/2022,MO,123,1176,5237,313695,0.618045833
16/11/2022,MPC,87,65,391,279051,0.610633333
16/11/2022,MRNA,424,586,2225,979065,0.5904875
16/11/2022,MRO,118,60,131,388183,0.624169565
16/11/2022,MSFT,2448,22738,126102,9647483,0.5710875
16/11/2022,MU,895,1679,12065,11689124,0.574941667
16/11/2022,NCLH,225,77,385,833558,0.614008333
16/11/2022,NFLX,1630,3088,23918,9140485,0.570379167
16/11/2022,NKE,324,1200,7960,1918989,0.543529167
16/11/2022,NUE,42,36,199,556702,0.57847
16/11/2022,NVDA,5473,28201,162951,79472261,0.570041667
16/11/2022,OXY,638,3793,16087,1891463,0.583391667
16/11/2022,PEP,178,242,1261,615541,0.560845833
16/11/2022,PFE,351,1593,16977,1978858,0.566854167
16/11/2022,PG,205,564,5152,702348,0.571916667
16/11/2022,PM,104,154,578,235420,0.561995455
16/11/2022,PYPL,509,2966,13817,3163742,0.557879167
16/11/2022,RCL,347,69,370,1423428,0.57936087
16/11/2022,REGN,145,188,1106,394984,0.527505263
16/11/2022,SLB,94,19,232,783410,0.613061905
16/11/2022,STZ,37,21,147,87288,0.559017647
16/11/2022,T,484,297,1761,1265462,0.55405
16/11/2022,TMO,66,8,14,178755,0.580230435
16/11/2022,TSLA,9491,373646,3771425,51217085,0.564404167
16/11/2022,TSN,75,2504,5809,563335,0.519466667
16/11/2022,V,385,1718,6779,1180218,0.5614125
16/11/2022,XOM,609,1251,5024,1821974,0.5937375
17/11/2022,A,113,25,51,1815682,0.5209375
17/11/2022,AAL,711,578,1573,2276723,0.641891667
17/11/2022,AAPL,5048,39778,286045,21213687,0.582991667
17/11/2022,ABBV,315,5165,28486,1292734,0.555645833
17/11/2022,ABT,94,528,1195,231106,0.567786957
17/11/2022,AEP,33,4,7,140296,0.614288889
17/11/2022,AES,93,8380,19771,187086,0.53626
17/11/2022,ALB,85,124,678,305740,0.483045455
17/11/2022,AMD,1856,1692,8582,10992707,0.602545833
17/11/2022,AMZN,3185,43411,215136,38416631,0.573991667
17/11/2022,ATVI,329,986,6732,4768198,0.537558333
17/11/2022,AVGO,178,167,603,5492306,0.604426087
17/11/2022,BA,1196,13797,23996,2150286,0.6184875
17/11/2022,BIIB,59,40,68,612236,0.51659
17/11/2022,BKR,26,518,1153,105204,0.66984
17/11/2022,BMY,75,47,281,384495,0.591318182
17/11/2022,C,287,43,127,436507,0.601025
17/11/2022,CCL,839,128,630,3552119,0.613025
17/11/2022,CMG,157,6,54,216908,0.621304545
17/11/2022,CRM,374,199,710,1467541,0.5466125
17/11/2022,CVX,520,8155,44905,2464934,0.574054167
17/11/2022,D,136,10,31,601123,0.6287125
17/11/2022,DAL,616,98,152,540790,0.6308875
17/11/2022,DD,148,364,754,1370759,0.521186957
17/11/2022,DG,70,51,161,158529,0.58332381
17/11/2022,DIS,927,4081,21231,5089432,0.571670833
17/11/2022,DLTR,72,20,122,178469,0.513863636
17/11/2022,DVN,97,80,572,418077,0.622504348
17/11/2022,EA,76,6,6,200395,0.538895652
17/11/2022,EBAY,225,21,89,313158,0.56495
17/11/2022,EL,67,184,687,1449468,0.653015
17/11/2022,ENPH,345,648,5589,2482874,0.562070833
17/11/2022,ES,1314,2216,20660,4925956,0.561425
17/11/2022,F,579,537,2825,1930885,0.597075
17/11/2022,FCX,101,549,1241,789398,0.639719048
17/11/2022,GILD,137,62,214,691087,0.586829167
17/11/2022,GOOG,861,13074,62900,2852034,0.580466667
17/11/2022,GOOGL,929,5588,33507,6343970,0.5820125
17/11/2022,GS,566,1837,15963,1877971,0.550283333
17/11/2022,HON,51,160,189,66823,0.51818
17/11/2022,ILMN,72,10,27,242395,0.648280952
17/11/2022,INTC,609,2947,13655,6916659,0.586408333
17/11/2022,J,30,211,77,111875,0.525958824
17/11/2022,JNJ,510,11721,63465,2459951,0.556841667
17/11/2022,JPM,709,5303,23424,3497479,0.582270833
17/11/2022,K,57,3,21,150400,0.556215789
17/11/2022,KEY,188,2220,8796,715680,0.673133333
17/11/2022,KO,272,922,6751,491429,0.576920833
17/11/2022,L,206,27,173,265494,0.655491304
17/11/2022,LMT,184,5293,20959,1617857,0.564245833
17/11/2022,MA,156,193,1236,632682,0.531145833
17/11/2022,MDT,274,180,523,3453826,0.569720833
17/11/2022,META,1759,59772,406306,12178262,0.550320833
17/11/2022,MNST,50,28,98,554169,0.537019048
17/11/2022,MO,168,3118,15437,372634,0.58996087
17/11/2022,MPC,86,29,168,249454,0.575075
17/11/2022,MRNA,412,383,1907,646035,0.6019875
17/11/2022,MRO,116,25,118,592733,0.610434783
17/11/2022,MSFT,2125,28340,162822,10221075,0.596208333
17/11/2022,MU,456,369,3242,1525000,0.584325
17/11/2022,NCLH,351,174,766,5304991,0.602420833
17/11/2022,NFLX,1873,6232,36149,16057014,0.576516667
17/11/2022,NKE,207,1566,7578,1155024,0.557225
17/11/2022,NUE,31,518,1167,169740,0.566717647
17/11/2022,NVDA,4320,60202,323193,51846124,0.553254167
17/11/2022,OXY,556,829,4844,1486489,0.598516667
17/11/2022,PEP,286,6936,39138,1313512,0.5963875
17/11/2022,PFE,348,5987,28206,1801826,0.592179167
17/11/2022,PG,333,9934,53397,1181088,0.598616667
17/11/2022,PM,85,630,1625,319562,0.567622727
17/11/2022,PYPL,426,3421,14292,1139993,0.548629167
17/11/2022,RCL,312,16,65,583425,0.607820833
17/11/2022,REGN,136,89,722,1053149,0.54997619
17/11/2022,SLB,70,536,1308,838924,0.580922727
17/11/2022,STZ,77,16,186,983241,0.539941176
17/11/2022,T,439,2931,13263,1477999,0.5619625
17/11/2022,TMO,54,2,3,125697,0.570113043
17/11/2022,TSLA,10072,175912,1188497,59238819,0.557708333
17/11/2022,TSN,73,133,315,859608,0.5034625
17/11/2022,V,393,489,2821,5760012,0.582554167
17/11/2022,XOM,720,6971,34434,3880647,0.590541667
18/11/2022,A,120,57,178,1301642,0.54825
18/11/2022,AAL,693,2044,7282,1378900,0.636036364
18/11/2022,AAPL,5138,99645,303518,23432244,0.57375
18/11/2022,ABBV,189,207,1186,872480,0.5475875
18/11/2022,ABT,103,12,100,159964,0.56555
18/11/2022,AEP,22,7,8,146094,0.546328571
18/11/2022,AES,21,10958,14147,123017,0.565384615
18/11/2022,ALB,52,83,322,594926,0.54259
18/11/2022,AMD,1790,5097,24515,6895891,0.593279167
18/11/2022,AMZN,3039,38525,180878,24677297,0.561825
18/11/2022,ATVI,212,588,2291,6461718,0.555416667
18/11/2022,AVGO,75,24,155,414572,0.587165217
18/11/2022,BA,1078,162,923,2579354,0.595916667
18/11/2022,BIIB,126,137,438,842288,0.551818182
18/11/2022,BKR,36,3,15,279709,0.602657143
18/11/2022,BMY,115,101,387,655602,0.547991667
18/11/2022,C,350,75,177,2204450,0.5510125
18/11/2022,CCL,712,1227,2769,3306956,0.604670833
18/11/2022,CMG,114,231,1296,265478,0.565304762
18/11/2022,CRM,355,691,2598,1306023,0.550920833
18/11/2022,CVX,434,10728,61375,1794019,0.583854167
18/11/2022,D,126,15,55,229634,0.639970833
18/11/2022,DAL,568,1184,2457,573061,0.626182609
18/11/2022,DD,73,27,68,77080,0.5495
18/11/2022,DG,222,6797,18569,3084544,0.621675
18/11/2022,DIS,727,5662,30714,4488702,0.570783333
18/11/2022,DLTR,99,99,369,503691,0.5034
18/11/2022,DVN,110,90,497,594266,0.59537
18/11/2022,EA,83,14,51,389986,0.523040909
18/11/2022,EBAY,219,475,1173,749782,0.566108696
18/11/2022,EL,47,11,61,284872,0.580768421
18/11/2022,ENPH,530,1609,11686,3130567,0.549629167
18/11/2022,ES,1116,1003,6834,2819967,0.55305
18/11/2022,F,563,1620,4032,1927500,0.578170833
18/11/2022,FCX,112,53,220,420098,0.589330435
18/11/2022,GILD,143,63,253,862892,0.579426087
18/11/2022,GOOG,921,21387,110440,3882740,0.559558333
18/11/2022,GOOGL,828,3493,23218,3776450,0.579183333
18/11/2022,GS,505,4052,15558,1925268,0.555791667
18/11/2022,HON,85,135,328,733489,0.47935
18/11/2022,ILMN,52,61,346,104540,0.565761905
18/11/2022,INTC,555,476,2214,1649916,0.584208333
18/11/2022,J,66,327,614,1044135,0.542955
18/11/2022,JNJ,429,13747,80856,1738498,0.6030125
18/11/2022,JPM,566,3807,14494,7010648,0.58786087
18/11/2022,K,56,3,7,109852,0.52361875
18/11/2022,KEY,116,22,187,626371,0.681795833
18/11/2022,KO,251,1047,5649,806642,0.6021625
18/11/2022,L,284,30,372,300009,0.653066667
18/11/2022,LMT,135,3671,15152,724588,0.574166667
18/11/2022,MA,112,475,2567,364336,0.5235
18/11/2022,MDT,216,82,290,1750170,0.588516667
18/11/2022,META,1562,36931,248241,19543553,0.5458625
18/11/2022,MNST,63,17,70,379441,0.531166667
18/11/2022,MO,103,319,1628,292957,0.58803913
18/11/2022,MPC,85,135,380,116330,0.595318182
18/11/2022,MRNA,427,725,3066,1165913,0.588304167
18/11/2022,MRO,118,59,216,779592,0.565275
18/11/2022,MSFT,1813,39972,211145,11279245,0.582020833
18/11/2022,MU,336,680,2734,960387,0.5634625
18/11/2022,NCLH,200,1110,2286,530337,0.5887625
18/11/2022,NFLX,1520,5664,26694,8640109,0.5763125
18/11/2022,NKE,170,362,1623,743673,0.546633333
18/11/2022,NUE,21,5,9,135880,0.563561538
18/11/2022,NVDA,2389,13224,59231,10621204,0.57625
18/11/2022,OXY,567,1492,4042,2432180,0.5862625
18/11/2022,PEP,235,11146,63110,598714,0.619316667
18/11/2022,PFE,418,6848,31093,3136027,0.557875
